id,noTrans,paidType,cardInit,cardName,cardNumber,totalpaid,MachineName,CompanyCharge,CustomerCharge,ReffNo,ProgressiveDisc
61023,01SCS19E020136,DEBIT,BCD,Debit CBA ,6080-3884-9326-2685,287000,CBA ,0,0,103527,0
61024,01SCS19E020137,DEBIT,MND,Debit MND ,8615-1558-9394-4447,840000,CBA ,0,0,103529,0
61025,01SCS19E020138,DEBIT,MND,Debit MND ,7295-5754-8595-8404,448000,CBA ,0,0,103531,0
61027,01SCS19E020140,DEBIT,BCD,Debit CBA ,8000-5927-6351-8479,627000,CBA ,0,0,103532,0
61028,01SCS19E020141,DEBIT,BCD,Debit CBA ,8176-1334-3224-5089,175000,CBA ,0,0,103533,0
61034,01SCS19E030006,DEBIT,BCD,Debit CBA ,3505-3972-0138-3175,189000,CBA ,0,0,103538,0
61036,01SCS19E030008,DEBIT,BCD,Debit CBA ,5096-0258-6088-9460,154000,CBA ,0,0,103539,0
61038,01SCS19E030010,DEBIT,BCD,Debit CBA ,3727-5223-7408-1211,1202500,CBA ,0,0,103540,0
61045,01SCS19E030017,DEBIT,BCD,Debit CBA ,9202-9960-9154-0331,1120700,CBA ,0,0,103451,0
61078,01SCS19E030050,DEBIT,MND,Debit MND ,5101-0661-7231-5145,278800,CBA ,0,0,45,0
61085,01SCS19E030057,DEBIT,MND,Debit MND ,3570-2153-1225-2988,189000,CBA ,0,0,47,0
61088,01SCS19E030060,DEBIT,MND,Debit MND ,1002-7541-4763-3236,613000,CBA ,0,0,49,0
61089,01SCS19E030061,DEBIT,NIB,Debit NIB ,4974-1557-3367-9276,427600,NIB ,0,0,200308,0
61092,01SCS19E030064,DEBIT,BCD,Debit CBA ,4492-9536-5239-8473,175000,CBA ,0,0,50,0
61095,01SCS19E030067,DEBIT,MND,Debit MND ,8250-8893-9626-3340,189000,CBA ,0,0,53,0
61096,01SCS19E030068,DEBIT,MND,Debit MND ,0510-4440-0198-7451,212000,CBA ,0,0,55,0
61097,01SCS19E030069,DEBIT,MND,Debit MND ,7330-0499-2358-4951,116000,CBA ,0,0,57,0
61101,01SCS19E030073,DEBIT,BCD,Debit CBA ,9404-4234-2562-3712,122500,CBA ,0,0,59,0
61108,01SCS19E030080,DEBIT,BCD,Debit CBA ,2698-0127-6906-9293,245000,CBA ,0,0,60,0
61121,01SCS19E030093,DEBIT,MND,Debit MND ,2764-1843-7243-1379,360000,CBA ,0,0,63,0
61128,01SCS19E030100,DEBIT,BCD,Debit CBA ,1515-0570-5700-4546,220500,CBA ,0,0,64,0
61170,01SCS19E030142,DEBIT,BCD,Debit CBA ,7203-0368-7379-5346,220500,CBA ,0,0,67,0
61172,01SCS19E030144,DEBIT,MND,Debit MND ,4570-0845-7436-9752,210000,CBA ,0,0,69,0
61182,01SCS19E030154,DEBIT,BCD,Debit CBA ,2937-4089-8240-8385,220000,CBA ,0,0,72,0
61192,01SCS19E030164,DEBIT,BCD,Debit CBA ,9604-9422-8400-5821,120000,CBA ,0,0,74,0
61196,01SCS19E040002,DEBIT,BCD,Debit CBA ,2115-7376-4286-7422,94500,CBA ,0,0,84,0
61200,01SCS19E040006,DEBIT,BCD,Debit CBA ,8130-3936-2870-5221,205800,CBA ,0,0,87,0
61208,01SCS19E040014,DEBIT,NIB,Debit NIB ,6097-9703-9178-3138,283000,NIB ,0,0,200313,0
61216,01SCS19E040022,DEBIT,IRB,Debit IRB ,2242-6301-6065-9390,664500,CBA ,0,0,89,0
61223,01SCS19E040029,DEBIT,BCD,Debit CBA ,9654-5084-1772-7414,135000,CBA ,0,0,90,0
61225,01SCS19E040031,DEBIT,NIB,Debit NIB ,6910-5732-9276-6129,252000,NIB ,0,0,200314,0
61228,01SCS19E040034,DEBIT,BCD,Debit CBA ,3102-7842-3108-7881,196000,CBA ,0,0,91,0
61229,01SCS19E040035,DEBIT,NIB,Debit NIB ,2346-7402-7539-5650,315000,NIB ,0,0,200315,0
61232,01SCS19E040038,DEBIT,IRB,Debit IRB ,8442-7641-5543-0273,325500,CBA ,0,0,94,0
61260,01SCS19E040066,DEBIT,BCD,Debit CBA ,4727-5306-8429-2988,1151000,CBA ,0,0,95,0
61268,01SCS19E040074,DEBIT,BCD,Debit CBA ,6014-1576-7116-5053,945000,CBA ,0,0,96,0
61269,01SCS19E040075,DEBIT,BCD,Debit CBA ,5593-7711-2386-0611,144500,CBA ,0,0,97,0
61270,01SCS19E040076,DEBIT,BCD,Debit CBA ,9858-9458-9074-6370,569500,CBA ,0,0,98,0
61279,01SCS19E040085,DEBIT,NIB,Debit NIB ,5252-9080-0605-5895,468500,NIB ,0,0,200316,0
61282,01SCS19E040088,DEBIT,IRB,Debit IRB ,1444-4171-9574-4226,459700,CBA ,0,0,100,0
61287,01SCS19E040093,DEBIT,NIB,Debit NIB ,5504-9884-1042-3115,220500,NIB ,0,0,200317,0
61295,01SCS19E040101,DEBIT,BCD,Debit CBA ,0519-2056-8798-2580,84000,CBA ,0,0,101,0
61297,01SCS19E040103,DEBIT,MND,Debit MND ,2046-1532-3306-1972,373500,CBA ,0,0,103,0
61309,01SCS19E040115,DEBIT,IRB,Debit IRB ,8225-3727-5314-9657,420000,CBA ,0,0,105,0
61313,01SCS19E040119,DEBIT,BCD,Debit CBA ,2545-3985-6552-8845,525000,CBA ,0,0,106,0
61315,01SCS19E040121,DEBIT,BJB,Debit BJB ,4079-4203-0360-6629,253000,CBA ,0,0,108,0
61319,01SCS19E040125,DEBIT,BCD,Debit CBA ,9926-6207-5703-3278,849500,CBA ,0,0,109,0
61321,01SCS19E040127,DEBIT,BJB,Debit BJB ,6275-5415-1810-2949,112000,CBA ,0,0,111,0
61323,01SCS19E040128,DEBIT,MAT,MAESTRO DEBIT ,2182-2598-7651-4092,220500,CBA ,0,0,114,0
61325,01SCS19E040130,DEBIT,MND,Debit MND ,3296-6788-6283-1116,244000,CBA ,0,0,116,0
61327,01SCS19E040132,DEBIT,BCD,Debit CBA ,7557-1008-7673-2456,160000,CBA ,0,0,117,0
61329,01SCS19E040134,DEBIT,NIB,Debit NIB ,0504-0461-3195-6837,220500,NIB ,0,0,200318,0
61332,01SCS19E040137,DEBIT,NIB,Debit NIB ,9895-8948-8682-7662,262500,NIB ,0,0,200319,0
61342,01SCS19E040147,DEBIT,BCD,Debit CBA ,6047-2345-3628-1682,206500,CBA ,0,0,118,0
61345,01SCS19E040150,DEBIT,NIB,Debit NIB ,9696-9153-1778-7357,216000,NIB ,0,0,200320,0
61347,01SCS19E040152,DEBIT,BCD,Debit CBA ,6331-9747-4054-0693,832300,CBA ,0,0,119,0
61349,01SCS19E040154,DEBIT,NIB,Debit NIB ,7922-5985-6663-0772,391200,NIB ,0,0,200321,0
61350,01SCS19E040155,DEBIT,IRB,Debit IRB ,8001-5726-3768-5770,160000,CBA ,0,0,121,0
61352,01SCS19E040157,DEBIT,NIB,Debit NIB ,8413-4090-7298-1699,483000,NIB ,0,0,200322,0
61353,01SCS19E040158,DEBIT,NIB,Debit NIB ,2548-5048-6885-1819,312000,NIB ,0,0,200323,0
61359,01SCS19E040164,DEBIT,BCD,Debit CBA ,1841-7670-3738-0112,224000,CBA ,0,0,122,0
61361,01SCS19E040166,DEBIT,BCD,Debit CBA ,0757-6512-7533-5444,492000,CBA ,0,0,123,0
61368,01SCS19E040173,DEBIT,BCD,Debit CBA ,9270-9824-3285-8368,406500,CBA ,0,0,124,0
61371,01SCS19E040176,DEBIT,BCD,Debit CBA ,3474-4364-1081-6316,160000,CBA ,0,0,125,0
61373,01SCS19E040178,DEBIT,MND,Debit MND ,2244-7439-9915-8060,399500,CBA ,0,0,127,0
61382,01SCS19E040187,DEBIT,BCD,Debit CBA ,9508-2130-2914-9333,563500,CBA ,0,0,128,0
61385,01SCS19E040190,DEBIT,MND,Debit MND ,7753-1985-8587-9395,236000,CBA ,0,0,130,0
61389,01SCS19E040194,DEBIT,MND,Debit MND ,5697-7238-8319-0344,280000,CBA ,0,0,132,0
61404,01SCS19E040209,DEBIT,IRB,Debit IRB ,8017-5002-5708-6614,267500,CBA ,0,0,134,0
61414,01SCS19E040219,DEBIT,BCD,Debit CBA ,1981-1199-7222-9891,220500,CBA ,0,0,136,0
61417,01SCS19E040222,DEBIT,NIB,Debit NIB ,4118-2547-9811-1974,431000,NIB ,0,0,200324,0
61424,01SCS19E050006,DEBIT,MND,Debit MND ,3909-7263-6131-6386,221500,CBA ,0,0,147,0
61425,01SCS19E050007,DEBIT,IRB,Debit IRB ,0882-0003-0195-4845,633500,CBA ,0,0,149,0
61434,01SCS19E050016,DEBIT,MND,Debit MND ,4336-3849-3974-5250,465500,CBA ,0,0,151,0
61445,01SCS19E050027,DEBIT,BCD,Debit CBA ,5048-9387-8677-7038,280500,CBA ,0,0,152,0
61449,01SCS19E050031,DEBIT,MND,Debit MND ,0589-4262-7326-6710,98000,CBA ,0,0,154,0
61475,01SCS19E050057,DEBIT,BCD,Debit CBA ,1700-3275-1992-4142,596500,CBA ,0,0,156,0
61479,01SCS19E050061,DEBIT,BCD,Debit CBA ,2594-2815-8699-3889,111300,CBA ,0,0,157,0
61480,01SCS19E050062,DEBIT,MAT,MAESTRO DEBIT ,0311-6000-0482-0636,252000,CBA ,0,0,159,0
61488,01SCS19E050070,DEBIT,IRB,Debit IRB ,9427-1194-5737-7341,116000,CBA ,0,0,161,0
61492,01SCS19E050074,DEBIT,IRB,Debit IRB ,3915-7710-2997-7625,214500,CBA ,0,0,163,0
61494,01SCS19E050076,DEBIT,BJB,Debit BJB ,8029-7169-0679-4093,301000,CBA ,0,0,165,0
61495,01SCS19E050077,DEBIT,BCD,Debit CBA ,5790-2427-3247-5666,343000,CBA ,0,0,166,0
61496,01SCS19E050078,DEBIT,MND,Debit MND ,4932-8421-9350-4039,120000,CBA ,0,0,168,0
61497,01SCS19E050079,DEBIT,BCD,Debit CBA ,0968-3653-2061-7596,136000,CBA ,0,0,169,0
61500,01SCS19E050082,DEBIT,BCD,Debit CBA ,3876-5764-0473-5715,135000,CBA ,0,0,170,0
61501,01SCS19E050083,DEBIT,BCD,Debit CBA ,3256-6579-1932-4595,87500,CBA ,0,0,171,0
61503,01SCS19E050085,DEBIT,BCD,Debit CBA ,9330-8926-2507-0159,209300,CBA ,0,0,172,0
61512,01SCS19E050094,DEBIT,NIB,Debit NIB ,8855-8627-0931-2224,382000,NIB ,0,0,200329,0
61519,01SCS19E050101,DEBIT,BCD,Debit CBA ,8863-2849-7663-9071,94500,CBA ,0,0,173,0
61520,01SCS19E050102,DEBIT,MND,Debit MND ,8817-7193-2502-7191,315000,CBA ,0,0,175,0
61524,01SCS19E050106,DEBIT,IRB,Debit IRB ,5959-3150-5658-1061,111300,CBA ,0,0,177,0
61525,01SCS19E050107,DEBIT,NIB,Debit NIB ,3465-8316-3831-2467,252000,NIB ,0,0,200330,0
61527,01SCS19E050109,DEBIT,MND,Debit MND ,6936-5795-6099-2032,228000,CBA ,0,0,183,0
61532,01SCS19E050114,DEBIT,MND,Debit MND ,1788-8463-7580-1190,94500,CBA ,0,0,185,0
61534,01SCS19E050116,DEBIT,BCD,Debit CBA ,3218-4961-9408-8747,91000,CBA ,0,0,186,0
61535,01SCS19E050117,DEBIT,MND,Debit MND ,1781-0732-8100-1456,990800,CBA ,0,0,188,0
61537,01SCS19E050119,DEBIT,MND,Debit MND ,4987-9534-3750-6874,189000,CBA ,0,0,190,0
61542,01SCS19E050124,DEBIT,MND,Debit MND ,3355-4230-1507-6854,340500,CBA ,0,0,192,0
61545,01SCS19E050127,DEBIT,NIB,Debit NIB ,8267-6296-0709-0914,450000,NIB ,0,0,200331,0
61558,01SCS19E050140,DEBIT,MND,Debit MND ,0626-8324-6000-3271,220500,CBA ,0,0,195,0
61559,01SCS19E050141,DEBIT,IRB,Debit IRB ,5886-2673-7548-7681,136000,CBA ,0,0,197,0
61563,01SCS19E050145,DEBIT,BCD,Debit CBA ,0716-8011-4383-5738,199500,CBA ,0,0,199,0
61564,01SCS19E050146,DEBIT,BCD,Debit CBA ,2105-2728-2655-2993,212000,CBA ,0,0,200,0
61569,01SCS19E050151,DEBIT,BCD,Debit CBA ,7796-1122-5880-3208,105000,CBA ,0,0,201,0
61572,01SCS19E050154,DEBIT,BCD,Debit CBA ,6996-4169-4328-2818,116000,CBA ,0,0,202,0
61575,01SCS19E050157,DEBIT,BCD,Debit CBA ,5576-3981-6387-8482,227300,CBA ,0,0,203,0
61586,01SCS19E050168,DEBIT,MND,Debit MND ,9560-2039-9644-3252,230500,CBA ,0,0,206,0
61587,01SCS19E050169,DEBIT,BCD,Debit CBA ,9913-8487-9109-4729,205800,CBA ,0,0,207,0
61591,01SCS19E050173,DEBIT,BCD,Debit CBA ,8258-3270-3257-7371,252000,CBA ,0,0,209,0
61610,01SCS19E060009,DEBIT,BCD,Debit CBA ,6657-6949-2019-7007,336500,CBA ,0,0,219,0
61625,01SCS19E060024,DEBIT,MND,Debit MND ,9283-7701-4022-6658,332500,CBA ,0,0,221,0
61635,01SCS19E060034,DEBIT,MND,Debit MND ,1368-0194-5249-2178,220500,CBA ,0,0,2233,0
61643,01SCS19E060042,DEBIT,MND,Debit MND ,7618-8428-8913-6764,268800,CBA ,0,0,225,0
61644,01SCS19E060043,DEBIT,BCD,Debit CBA ,7460-4251-4694-5200,790200,CBA ,0,0,226,0
61660,01SCS19E060059,DEBIT,IRB,Debit IRB ,3745-9655-3975-5830,749500,CBA ,0,0,228,0
61664,01SCS19E060063,DEBIT,BCD,Debit CBA ,3786-2964-3828-6611,444500,CBA ,0,0,229,0
61666,01SCS19E060065,DEBIT,BCD,Debit CBA ,0883-9153-5338-6730,84000,CBA ,0,0,230,0
61676,01SCS19E060075,DEBIT,BCD,Debit CBA ,2709-5612-0300-8570,379500,CBA ,0,0,232,0
61688,01SCS19E060087,DEBIT,NIB,Debit NIB ,1222-0189-2781-1452,252000,NIB ,0,0,200336,0
61696,01SCS19E060095,DEBIT,BCD,Debit CBA ,3709-4267-6171-3393,100000,CBA ,0,0,233,0
61700,01SCS19E060099,DEBIT,BCD,Debit CBA ,3201-2965-3799-8631,108000,CBA ,0,0,234,0
61704,01SCS19E060103,DEBIT,MND,Debit MND ,2059-0954-6369-2930,220500,CBA ,0,0,236,0
61707,01SCS19E060106,DEBIT,MND,Debit MND ,6036-6650-5672-7337,220500,CBA ,0,0,238,0
61713,01SCS19E070006,DEBIT,BCD,Debit CBA ,0615-7216-0628-8342,220500,CBA ,0,0,247,0
61721,01SCS19E070014,DEBIT,BCD,Debit CBA ,7013-3854-8404-2768,175000,CBA ,0,0,248,0
61724,01SCS19E070017,DEBIT,IRB,Debit IRB ,0588-3077-8098-4406,120000,CBA ,0,0,250,0
61754,01SCS19E070047,DEBIT,BCD,Debit CBA ,1780-2044-0659-2649,194500,CBA ,0,0,251,0
61755,01SCS19E070048,DEBIT,IRB,Debit IRB ,7614-2584-4021-0700,294500,CBA ,0,0,253,0
61761,01SCS19E070054,DEBIT,BCD,Debit CBA ,3007-1816-8547-7548,35000,CBA ,0,0,254,0
61779,01SCS19E070072,DEBIT,BCD,Debit CBA ,3958-3137-7415-9930,160000,CBA ,0,0,255,0
61808,01SCS19E070101,DEBIT,BCD,Debit CBA ,7559-1132-8693-7334,419000,CBA ,0,0,256,0
61815,01SCS19E070108,DEBIT,BCD,Debit CBA ,4739-6323-5146-2968,67500,CBA ,0,0,257,0
61816,01SCS19E070109,DEBIT,IRB,Debit IRB ,0755-0050-7696-2559,120000,CBA ,0,0,259,0
61818,01SCS19E070111,DEBIT,BCD,Debit CBA ,9904-1603-6583-9020,108000,CBA ,0,0,260,0
61820,01SCS19E070113,DEBIT,IRB,Debit IRB ,0039-0185-5412-1768,264000,CBA ,0,0,262,0
61825,01SCS19E070118,DEBIT,BCD,Debit CBA ,9108-2377-9990-5790,500000,CBA ,0,0,263,0
61833,01SCS19E070126,DEBIT,BCD,Debit CBA ,3959-7917-8142-5647,403200,CBA ,0,0,264,0
61856,01SCS19E080002,DEBIT,NIB,Debit NIB ,4192-2101-3330-0181,355500,NIB ,0,0,200341,0
61880,01SCS19E080026,DEBIT,BCD,Debit CBA ,1933-7133-8078-2511,28000,CBA ,0,0,278,0
61881,01SCS19E080027,DEBIT,BCD,Debit CBA ,5243-1336-7056-2830,471000,CBA ,0,0,279,0
61885,01SCS19E080031,DEBIT,BCD,Debit CBA ,1583-6978-8813-1826,626400,CBA ,0,0,280,0
61890,01SCS19E080036,DEBIT,BCD,Debit CBA ,9120-8312-7374-0849,256000,CBA ,0,0,281,0
61907,01SCS19E080053,DEBIT,NIB,Debit NIB ,0864-9588-6836-2989,241500,NIB ,0,0,200342,0
61908,01SCS19E080054,DEBIT,BCD,Debit CBA ,4279-6108-3745-1761,252000,CBA ,0,0,283,0
61910,01SCS19E080056,DEBIT,BCD,Debit CBA ,1888-7538-8487-0266,150000,CBA ,0,0,284,0
61913,01SCS19E080059,DEBIT,BCD,Debit CBA ,0968-9589-6820-7636,160000,CBA ,0,0,285,0
61920,01SCS19E080066,DEBIT,BCD,Debit CBA ,0979-7355-6446-6150,44000,CBA ,0,0,288,0
61921,01SCS19E080067,DEBIT,BCD,Debit CBA ,7644-1373-6099-2241,927000,CBA ,0,0,289,0
61924,01SCS19E080070,DEBIT,MND,Debit MND ,0661-1235-5446-3409,539500,CBA ,0,0,291,0
61925,01SCS19E080071,DEBIT,BCD,Debit CBA ,5150-6320-3434-9018,235000,CBA ,0,0,292,0
61939,01SCS19E080085,DEBIT,BCD,Debit CBA ,7539-8361-8832-7582,262500,CBA ,0,0,293,0
61945,01SCS19E080091,DEBIT,NIB,Debit NIB ,5072-0978-7181-3460,279000,NIB ,0,0,200343,0
61953,01SCS19E080099,DEBIT,BCD,Debit CBA ,1728-5646-1038-4624,626400,CBA ,0,0,294,0
61956,01SCS19E080102,DEBIT,BCD,Debit CBA ,0819-2769-4697-2934,1150500,CBA ,0,0,295,0
61963,01SCS19E080109,DEBIT,BCD,Debit CBA ,0480-7086-3626-4021,175000,CBA ,0,0,296,0
61965,01SCS19E090001,DEBIT,MND,Debit MND ,3388-1817-0455-0030,255200,CBA ,0,0,308,0
61967,01SCS19E090003,DEBIT,BCD,Debit CBA ,2041-3418-9712-8865,343500,CBA ,0,0,310,0
61970,01SCS19E090006,DEBIT,BCD,Debit CBA ,9749-9524-1790-4529,96000,CBA ,0,0,311,0
61975,01SCS19E090011,DEBIT,BCD,Debit CBA ,5052-6938-9584-8191,484000,CBA ,0,0,312,0
61981,01SCS19E090017,DEBIT,BCD,Debit CBA ,5525-5127-6993-8632,190400,CBA ,0,0,316,0
61989,01SCS19E090025,DEBIT,BCD,Debit CBA ,7104-0493-9636-4673,380000,CBA ,0,0,319,0
61993,01SCS19E090029,DEBIT,MND,Debit MND ,9211-5045-7785-0677,135000,CBA ,0,0,321,0
61994,01SCS19E090030,DEBIT,BCD,Debit CBA ,4459-3518-6505-1474,220500,CBA ,0,0,000 323,0
61995,01SCS19E090031,DEBIT,BCD,Debit CBA ,4326-4648-7570-3205,175000,CBA ,0,0,324,0
62014,01SCS19E090050,DEBIT,BCD,Debit CBA ,4466-6607-9508-4614,210000,CBA ,0,0,326,0
62051,01SCS19E090087,DEBIT,BCD,Debit CBA ,3453-6898-6195-4141,95200,CBA ,0,0,327,0
62056,01SCS19E090092,DEBIT,BCD,Debit CBA ,1111-4717-1955-1911,919000,CBA ,0,0,328,0
62057,01SCS19E090093,DEBIT,IRB,Debit IRB ,9828-8629-9510-5818,473000,CBA ,0,0,330,0
62062,01SCS19E090098,DEBIT,NIB,Debit NIB ,1396-5344-8000-9528,220500,CBA ,0,0,333,0
62073,01SCS19E090109,DEBIT,BCD,Debit CBA ,9251-4250-4607-1228,196000,CBA ,0,0,334,0
62079,01SCS19E100005,DEBIT,NIB,Debit NIB ,1882-9616-8252-1317,626400,NIB ,0,0,200348,0
62080,01SCS19E100006,DEBIT,BCD,Debit CBA ,2488-5674-6334-8727,175000,CBA ,0,0,342,0
62084,01SCS19E100010,DEBIT,BCD,Debit CBA ,8513-8489-1227-1402,1215000,CBA ,0,0,343,0
62086,01SCS19E100012,DEBIT,IRB,Debit IRB ,1082-3756-8503-2110,169500,CBA ,0,0,345,0
62094,01SCS19E100020,DEBIT,MND,Debit MND ,7056-9248-2874-8580,94500,CBA ,0,0,347,0
62095,01SCS19E100021,DEBIT,MND,Debit MND ,8932-7968-0380-1924,94500,CBA ,0,0,349,0
62099,01SCS19E100025,DEBIT,NIB,Debit NIB ,8754-6030-8421-7705,239000,CBA ,0,0,351,0
62116,01SCS19E100042,DEBIT,BJB,Debit BJB ,1410-5186-9591-7717,373500,CBA ,0,0,356,0
62132,01SCS19E100058,DEBIT,BCD,Debit CBA ,5773-0206-0020-0617,206500,CBA ,0,0,357,0
62139,01SCS19E100065,DEBIT,BCD,Debit CBA ,0833-8098-1861-3282,224000,CBA ,0,0,358,0
62147,01SCS19E100073,DEBIT,MND,Debit MND ,0718-3271-5488-5512,204000,CBA ,0,0,360,0
62149,01SCS19E100075,DEBIT,NIB,Debit NIB ,6791-2914-4316-6281,94500,NIB ,0,0,200350,0
62157,01SCS19E100083,DEBIT,BCD,Debit CBA ,4459-8768-1511-0012,199200,CBA ,0,0,361,0
62159,01SCS19E100085,DEBIT,NIB,Debit NIB ,7742-7401-8195-2665,120000,NIB ,0,0,200352,0
62165,01SCS19E100091,DEBIT,BCD,Debit CBA ,2791-7743-6367-1796,344500,CBA ,0,0,362,0
62169,01SCS19E100095,DEBIT,BCD,Debit CBA ,1779-6290-9174-8147,108500,CBA ,0,0,363,0
62175,01SCS19E100101,DEBIT,BCD,Debit CBA ,2762-5196-5014-2640,262500,CBA ,0,0,364,0
62177,01SCS19E100103,DEBIT,BCD,Debit CBA ,1798-5248-1869-5245,111300,CBA ,0,0,365,0
62178,01SCS19E100104,DEBIT,BCD,Debit CBA ,2362-2848-8252-4092,210000,CBA ,0,0,366,0
62179,01SCS19E100105,DEBIT,BCD,Debit CBA ,0957-1870-5726-0117,50000,CBA ,0,0,367,0
62191,01SCS19E100117,DEBIT,BCD,Debit CBA ,2927-6497-3843-1445,150000,CBA ,0,0,369,0
62200,01SCS19E110005,DEBIT,NIB,Debit NIB ,6658-1604-9224-6191,171200,CBA ,0,0,378,0
62207,01SCS19E110012,DEBIT,BCD,Debit CBA ,9890-5791-6599-4218,160000,CBA ,0,0,381,0
62209,01SCS19E110014,DEBIT,MAT,MAESTRO DEBIT ,3826-6312-2890-1828,204000,CBA ,0,0,383,0
62217,01SCS19E110022,DEBIT,MND,Debit MND ,2084-0232-3377-2173,373800,CBA ,0,0,385,0
62220,01SCS19E110025,DEBIT,MND,Debit MND ,1745-8030-5845-2766,626400,CBA ,0,0,387,0
62224,01SCS19E110029,DEBIT,IRB,Debit IRB ,3929-3623-6459-7931,520000,CBA ,0,0,389,0
62241,01SCS19E110046,DEBIT,BCD,Debit CBA ,4837-9603-7810-6776,130000,CBA ,0,0,392,0
62244,01SCS19E110049,DEBIT,BCD,Debit CBA ,7910-3009-8040-3637,60000,CBA ,0,0,393,0
62246,01SCS19E110051,DEBIT,NIB,Debit NIB ,1918-6139-7536-1697,91000,NIB ,0,0,200357,0
62247,01SCS19E110052,DEBIT,NIB,Debit NIB ,3303-5624-8029-9982,247200,NIB ,0,0,200358,0
62248,01SCS19E110053,DEBIT,BCD,Debit CBA ,4492-1271-1347-4000,315000,CBA ,0,0,397,0
62271,01SCS19E110076,DEBIT,MND,Debit MND ,3610-7029-3659-4395,570500,CBA ,0,0,399,0
62284,01SCS19E110089,DEBIT,IRB,Debit IRB ,3553-8800-2318-7484,220500,CBA ,0,0,401,0
62291,01SCS19E110096,DEBIT,NIB,Debit NIB ,7881-5782-2542-8789,229500,NIB ,0,0,200359,0
62293,01SCS19E110098,DEBIT,NIB,Debit NIB ,4877-1762-0228-0089,154000,NIB ,0,0,200360,0
62305,01SCS19E110110,DEBIT,BCD,Debit CBA ,6717-1580-3922-4686,626400,CBA ,0,0,402,0
62307,01SCS19E110112,DEBIT,MND,Debit MND ,2663-9713-4284-2425,626400,CBA ,0,0,404,0
62309,01SCS19E110114,DEBIT,MND,Debit MND ,7957-8891-1674-2142,626400,CBA ,0,0,406,0
62311,01SCS19E110116,DEBIT,MND,Debit MND ,2202-9962-4414-1383,111300,CBA ,0,0,408,0
62323,01SCS19E110128,DEBIT,BCD,Debit CBA ,9658-3760-5485-5662,413000,CBA ,0,0,411,0
62329,01SCS19E110134,DEBIT,BCD,Debit CBA ,9696-9650-9598-4769,204000,CBA ,0,0,412,0
62336,01SCS19E110141,DEBIT,BCD,Debit CBA ,7206-9372-2746-8806,194500,CBA ,0,0,413,0
62350,01SCS19E110155,DEBIT,BCD,Debit CBA ,5499-1816-2362-1044,1073000,CBA ,0,0,414,0
62353,01SCS19E110158,DEBIT,BCD,Debit CBA ,4925-0893-7774-8641,252000,CBA ,0,0,415,0
62360,01SCS19E110165,DEBIT,MND,Debit MND ,1349-6538-4346-7423,210000,CBA ,0,0,417,0
62362,01SCS19E110167,DEBIT,BCD,Debit CBA ,3723-8649-8149-7702,154000,CBA ,0,0,418,0
62369,01SCS19E110174,DEBIT,MAT,MAESTRO DEBIT ,2399-7760-7076-5410,94500,CBA ,0,0,420,0
62377,01SCS19E110182,DEBIT,MND,Debit MND ,7534-8697-0115-0639,626400,CBA ,0,0,422,0
62380,01SCS19E110185,DEBIT,MND,Debit MND ,2542-8827-6266-8498,252000,CBA ,0,0,424,0
62383,01SCS19E120001,DEBIT,BCD,Debit CBA ,9300-7399-2901-8740,429800,CBA ,0,0,434,0
62385,01SCS19E120003,DEBIT,MND,Debit MND ,7296-1100-6307-9415,573000,CBA ,0,0,436,0
62394,01SCS19E120012,DEBIT,MND,Debit MND ,2345-3367-6186-9321,397500,CBA ,0,0,442,0
62402,01SCS19E120020,DEBIT,MND,Debit MND ,9916-7247-1306-9228,688000,CBA ,0,0,444,0
62408,01SCS19E120026,DEBIT,BCD,Debit CBA ,3623-7173-7943-6342,626400,CBA ,0,0,445,0
62413,01SCS19E120031,DEBIT,BCD,Debit CBA ,1845-0296-3770-8861,95200,CBA ,0,0,446,0
62414,01SCS19E120032,DEBIT,BCD,Debit CBA ,2799-1863-5278-3367,228000,CBA ,0,0,447,0
62424,01SCS19E120042,DEBIT,IRB,Debit IRB ,0347-0443-4401-1676,298500,CBA ,0,0,450,0
62436,01SCS19E120054,DEBIT,MND,Debit MND ,0958-8378-8479-5164,280000,CBA ,0,0,452,0
62440,01SCS19E120058,DEBIT,MND,Debit MND ,4032-9843-8092-0131,220500,CBA ,0,0,454,0
62448,01SCS19E120066,DEBIT,NIB,Debit NIB ,1396-4273-6194-7618,322500,NIB ,0,0,200366,0
62453,01SCS19E120071,DEBIT,BCD,Debit CBA ,8834-5479-8295-3744,300000,CBA ,0,0,455,0
62462,01SCS19E120080,DEBIT,IRB,Debit IRB ,0832-5862-4743-1504,264000,CBA ,0,0,457,0
62469,01SCS19E120087,DEBIT,BCD,Debit CBA ,8140-6112-2601-1544,189000,CBA ,0,0,458,0
62472,01SCS19E120090,DEBIT,BCD,Debit CBA ,5305-5968-9927-7566,135000,CBA ,0,0,459,0
62494,01SCS19E120112,DEBIT,MND,Debit MND ,7724-1347-9360-4400,1032700,CBA ,0,0,461,0
62495,01SCS19E120113,DEBIT,NIB,Debit NIB ,7740-0714-5620-5730,125000,NIB ,0,0,200367,0
62497,01SCS19E120115,DEBIT,BCD,Debit CBA ,2336-5828-3160-9220,270500,CBA ,0,0,462,0
62506,01SCS19E120124,DEBIT,BCD,Debit CBA ,5763-6538-5934-6285,553800,CBA ,0,0,463,0
